

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 1; fitness: 12.17399989261955; player life: 0; enemy life: 80.0; time: 339

RUN: run status: enemy: 2; fitness: 21.08649699436173; player life: 0; enemy life: 70.0; time: 370

RUN: run status: enemy: 3; fitness: 56.424924159400376; player life: 0; enemy life: 30.0; time: 717

RUN: run status: enemy: 4; fitness: 88.8575625290022; player life: 57.400000000000325; enemy life: 0; time: 975

RUN: run status: enemy: 5; fitness: 14.31224472101789; player life: 32.200000000000266; enemy life: 80.0; time: 1000

RUN: run status: enemy: 6; fitness: 11.140385096345799; player life: 0; enemy life: 80.0; time: 953

RUN: run status: enemy: 7; fitness: -2.70805020110221; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 8; fitness: 84.09977984486473; player life: 8.200000000000232; enemy life: 0; time: 829

RUN: run status: enemy: 1; fitness: 12.17399989261955; player life: 0; enemy life: 80.0; time: 339

RUN: run status: enemy: 2; fitness: 21.08649699436173; player life: 0; enemy life: 70.0; time: 370

RUN: run status: enemy: 3; fitness: 56.424924159400376; player life: 0; enemy life: 30.0; time: 717

RUN: run status: enemy: 4; fitness: 88.8575625290022; player life: 57.400000000000325; enemy life: 0; time: 975

RUN: run status: enemy: 5; fitness: 5.3122447210178905; player life: 32.200000000000266; enemy life: 90.0; time: 1000

RUN: run status: enemy: 6; fitness: 11.140385096345799; player life: 0; enemy life: 80.0; time: 953

RUN: run status: enemy: 7; fitness: -2.70805020110221; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 8; fitness: 84.09977984486473; player life: 8.200000000000232; enemy life: 0; time: 829

RUN: run status: enemy: 1; fitness: 12.17399989261955; player life: 0; enemy life: 80.0; time: 339

RUN: run status: enemy: 2; fitness: 21.08649699436173; player life: 0; enemy life: 70.0; time: 370

RUN: run status: enemy: 3; fitness: 56.424924159400376; player life: 0; enemy life: 30.0; time: 717

RUN: run status: enemy: 4; fitness: 88.8575625290022; player life: 57.400000000000325; enemy life: 0; time: 975

RUN: run status: enemy: 5; fitness: 5.01224472101789; player life: 29.20000000000026; enemy life: 90.0; time: 1000

RUN: run status: enemy: 6; fitness: 11.140385096345799; player life: 0; enemy life: 80.0; time: 953

RUN: run status: enemy: 7; fitness: -2.70805020110221; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 8; fitness: 84.09977984486473; player life: 8.200000000000232; enemy life: 0; time: 829

RUN: run status: enemy: 1; fitness: 12.17399989261955; player life: 0; enemy life: 80.0; time: 339

RUN: run status: enemy: 2; fitness: 21.08649699436173; player life: 0; enemy life: 70.0; time: 370

RUN: run status: enemy: 3; fitness: 56.424924159400376; player life: 0; enemy life: 30.0; time: 717

RUN: run status: enemy: 4; fitness: 88.8575625290022; player life: 57.400000000000325; enemy life: 0; time: 975

RUN: run status: enemy: 5; fitness: 5.792244721017891; player life: 37.00000000000028; enemy life: 90.0; time: 1000

RUN: run status: enemy: 6; fitness: 11.140385096345799; player life: 0; enemy life: 80.0; time: 953

RUN: run status: enemy: 7; fitness: -2.70805020110221; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 8; fitness: 84.09977984486473; player life: 8.200000000000232; enemy life: 0; time: 829

RUN: run status: enemy: 1; fitness: 57.19486503108351; player life: 0; enemy life: 30.0; time: 332

RUN: run status: enemy: 2; fitness: 4.058357577390696; player life: 0; enemy life: 90.0; time: 140

RUN: run status: enemy: 3; fitness: 47.769518552421516; player life: 0; enemy life: 40.0; time: 508

RUN: run status: enemy: 4; fitness: 2.9526278209537224; player life: 0; enemy life: 90.0; time: 423

RUN: run status: enemy: 5; fitness: 93.203413725328; player life: 85.60000000000014; enemy life: 0; time: 212

RUN: run status: enemy: 6; fitness: 12.10559716573515; player life: 0; enemy life: 80.0; time: 363

RUN: run status: enemy: 7; fitness: -2.70805020110221; player life: 0; enemy life: 100; time: 15

RUN: run status: enemy: 8; fitness: 85.1822950568714; player life: 20.80000000000024; enemy life: 0; time: 990

RUN: run status: enemy: 1; fitness: 57.19486503108351; player life: 0; enemy life: 30.0; time: 332

RUN: run status: enemy: 2; fitness: 4.058357577390696; player life: 0; enemy life: 90.0; time: 140

RUN: run status: enemy: 3; fitness: 47.769518552421516; player life: 0; enemy life: 40.0; time: 508

RUN: run status: enemy: 4; fitness: 2.9526278209537224; player life: 0; enemy life: 90.0; time: 423

